t_rel_s,chamber_set_c,chamber_actual_c,chamber_on,GR07_rate_hz,GR06_rate_hz
4584.498,50.000,49.500,1,983676.961,153578.128
4585.492,50.000,49.500,1,983661.480,153677.813
4586.493,50.000,49.500,1,983592.542,153639.425
4587.503,50.000,49.500,1,983620.896,153659.187
4588.493,50.000,49.500,1,983558.231,153699.361
4589.500,50.000,49.500,1,983686.489,153641.912
4590.501,50.000,49.500,1,983675.546,153666.976
4591.500,50.000,49.500,1,983683.123,153717.011
4592.515,50.000,49.500,1,983714.920,153613.917
4593.505,50.000,49.500,1,983761.232,153484.744
4594.509,50.000,49.500,1,983774.764,153564.816
4595.500,50.000,49.500,1,983809.140,153587.029
4596.494,50.000,49.500,1,983782.109,153583.123
4597.502,50.000,49.500,1,983822.761,153630.060
4598.501,50.000,49.511,1,983789.882,153475.958
4599.495,50.000,49.600,1,983857.707,153583.319
4600.494,50.000,49.600,1,983837.179,153628.673
4601.493,50.000,49.600,1,983812.794,153588.058
4602.493,50.000,49.600,1,983786.241,153583.889
4603.498,50.000,49.600,1,983780.432,153590.022
4604.493,50.000,49.600,1,983920.808,153766.919
4605.492,50.000,49.600,1,983995.146,153635.891
4606.490,50.000,49.600,1,983924.526,153544.184
4607.497,50.000,49.600,1,983897.184,153624.865
4608.519,50.000,49.600,1,983898.073,153699.018
4609.499,50.000,49.600,1,983958.522,153457.088
4610.500,50.000,49.600,1,983978.582,153640.696
4611.508,50.000,49.600,1,984007.885,153681.064
4612.516,50.000,49.600,1,983979.363,153610.763
4613.505,50.000,49.600,1,983817.945,153593.587
4614.495,50.000,49.600,1,983815.318,153684.495
4615.494,50.000,49.600,1,983840.941,153576.394
4616.495,50.000,49.600,1,983821.703,153562.226
4617.496,50.000,49.600,1,984033.700,153588.322
4618.500,50.000,49.600,1,984212.699,153659.395
4619.498,50.000,49.600,1,984257.418,153621.590
4620.497,50.000,49.600,1,984235.425,153644.306
4621.505,50.000,49.600,1,984252.259,153549.379
4622.496,50.000,49.600,1,984269.600,153621.593
4623.498,50.000,49.600,1,984230.204,153628.975
4624.493,50.000,49.600,1,984160.570,153631.145
4625.501,50.000,49.600,1,984139.507,153632.543
4626.503,50.000,49.600,1,984174.992,153647.548
4627.510,50.000,49.600,1,984154.536,153624.880
4628.511,50.000,49.600,1,984195.194,153651.257
4629.508,50.000,49.600,1,984123.728,153622.603
4630.502,50.000,49.600,1,983995.898,153578.367
4631.504,50.000,49.600,1,983994.236,153666.407
4632.513,50.000,49.600,1,984002.625,153788.578
4633.493,50.000,49.600,1,983960.138,153705.709
4634.499,50.000,49.600,1,983979.485,153671.448
4635.506,50.000,49.600,1,983949.966,153676.721
4636.498,50.000,49.600,1,983916.187,153642.750
4637.508,50.000,49.600,1,983977.329,153691.538
4638.507,50.000,49.600,1,983966.683,153699.595
4639.514,50.000,49.600,1,983939.403,153653.621
4640.514,50.000,49.640,1,983979.234,153611.749
4641.505,50.000,49.700,1,983981.493,153609.379
4642.505,50.000,49.700,1,983989.279,153634.015
4643.505,50.000,49.700,1,983950.809,153618.689
4644.497,50.000,49.700,1,984040.142,153596.779
4645.507,50.000,49.700,1,984013.556,153630.115
4646.500,50.000,49.700,1,984060.303,153657.270
4647.489,50.000,49.700,1,983972.857,153717.703
4648.488,50.000,49.700,1,983958.996,153542.545
4649.497,50.000,49.700,1,983978.638,153629.242
4650.493,50.000,49.700,1,983950.085,153697.827
4651.500,50.000,49.700,1,984027.406,153701.400
4652.498,50.000,49.700,1,984001.855,153707.713
4653.495,50.000,49.700,1,984026.133,153574.974
4654.495,50.000,49.700,1,984034.623,153705.936
4655.505,50.000,49.700,1,983993.007,153596.612
4656.503,50.000,49.700,1,983983.065,153645.136
4657.509,50.000,49.700,1,984019.357,153609.292
4658.500,50.000,49.700,1,984000.570,153616.657
4659.501,50.000,49.700,1,984064.702,153712.531
4660.512,50.000,49.700,1,984025.554,153673.999
4661.510,50.000,49.700,1,983980.586,153562.761
4662.510,50.000,49.700,1,983988.270,153686.791
4663.505,50.000,49.700,1,984037.760,153694.983
4664.496,50.000,49.700,1,984004.444,153594.309
4665.491,50.000,49.700,1,984016.745,153650.968
4666.488,50.000,49.700,1,983988.656,153667.973
4667.498,50.000,49.700,1,983996.060,153607.226
4668.502,50.000,49.700,1,984046.908,153666.142
4669.502,50.000,49.700,1,984070.101,153697.466
4670.502,50.000,49.700,1,984000.544,153645.022
4671.521,50.000,49.700,1,983996.535,153561.758
4672.512,50.000,49.700,1,984022.686,153672.471
4673.511,50.000,49.700,1,984063.372,153645.304
4674.505,50.000,49.700,1,984031.968,153634.419
4675.501,50.000,49.700,1,983980.334,153629.152
4676.503,50.000,49.700,1,984026.666,153641.837
4677.500,50.000,49.700,1,984257.247,153628.106
4678.502,50.000,49.700,1,984245.549,153602.357
4679.483,50.000,49.700,1,984251.612,153699.521
4680.496,50.000,49.700,1,984254.939,153665.510
4681.497,50.000,49.700,1,984225.611,153614.762
4682.495,50.000,49.700,1,984259.494,153659.899
4683.501,50.000,49.700,1,984250.020,153603.805
4684.504,50.000,49.700,1,984246.697,153653.816
4685.508,50.000,49.700,1,984233.148,153741.380
4686.508,50.000,49.700,1,984244.072,153730.480
4687.483,50.000,49.700,1,984266.894,153651.238
4688.498,50.000,49.700,1,984211.793,153665.666
4689.482,50.000,49.700,1,983999.620,153573.351
4690.494,50.000,49.700,1,984010.495,153665.925
4691.492,50.000,49.700,1,984047.153,153667.845
4692.499,50.000,49.700,1,984008.703,153621.224
4693.489,50.000,49.700,1,983998.518,153646.464
4694.501,50.000,49.700,1,983947.948,153631.414
4695.500,50.000,49.700,1,983965.851,153646.931
4696.505,50.000,49.700,1,983989.146,153689.352
4697.497,50.000,49.700,1,984016.624,153736.359
4698.499,50.000,49.700,1,984000.818,153718.091
4699.505,50.000,49.700,1,983997.615,153740.697
4700.495,50.000,49.700,1,984077.146,153790.217
4701.511,50.000,49.700,1,983924.545,153739.669
4702.506,50.000,49.700,1,983962.707,153698.341
4703.505,50.000,49.700,1,983991.424,153667.059
4704.497,50.000,49.700,1,983975.418,153757.602
4705.497,50.000,49.700,1,983976.101,153749.867
4706.499,50.000,49.700,1,983976.991,153649.645
4707.499,50.000,49.700,1,983964.533,153694.603
4708.505,50.000,49.700,1,983952.311,153692.253
4709.509,50.000,49.700,1,984005.421,153649.576
4710.492,50.000,49.700,1,983981.587,153765.091
4711.494,50.000,49.700,1,983958.400,153757.862
4712.500,50.000,49.700,1,983974.739,153625.720
4713.505,50.000,49.700,1,983988.611,153657.256
4714.512,50.000,49.700,1,983975.033,153557.614
4715.493,50.000,49.700,1,984033.349,153669.565
4716.497,50.000,49.700,1,984096.476,153642.046
4717.496,50.000,49.700,1,984075.360,153647.570
4718.494,50.000,49.700,1,984075.622,153730.572
4719.501,50.000,49.700,1,984079.666,153674.645
4720.495,50.000,49.700,1,984070.015,153710.361
4721.501,50.000,49.700,1,984079.665,153731.119
4722.493,50.000,49.700,1,984067.486,153711.596
4723.486,50.000,49.700,1,984083.195,153611.026
4724.491,50.000,49.700,1,984035.287,153634.231
4725.499,50.000,49.700,1,984047.250,153685.599
4726.492,50.000,49.700,1,983932.307,153669.246
4727.497,50.000,49.700,1,983905.331,153638.463
4728.488,50.000,49.700,1,983880.115,153611.193
4729.498,50.000,49.700,1,983902.096,153692.346
4730.504,50.000,49.700,1,983984.826,153628.518
4731.495,50.000,49.700,1,983934.024,153682.001
4732.506,55.000,49.700,1,984029.925,153705.827
4733.507,55.000,49.700,1,984021.704,153570.376
4734.500,55.000,49.700,1,984051.409,153705.520
4735.499,55.000,49.700,1,984078.479,153827.626
4736.505,55.000,49.700,1,984050.484,153747.030
4737.500,55.000,49.700,1,984004.605,153684.772
4738.502,55.000,49.700,1,983999.312,153763.484
4739.507,55.000,49.700,1,984007.471,153729.705
4740.508,55.000,49.700,1,984085.431,153681.296
4741.496,55.000,49.700,1,984095.106,153743.520
4742.499,55.000,49.700,1,984105.403,153750.348
4743.496,55.000,49.700,1,984092.685,153618.004
4744.518,55.000,49.700,1,984059.692,153735.969
4745.504,55.000,49.700,1,983995.972,153721.648
4746.499,55.000,49.700,1,984080.012,153711.480
4747.511,55.000,49.700,1,984103.714,153699.565
4748.510,55.000,49.700,1,984099.382,153590.542
4749.492,55.000,49.700,1,984127.822,153702.288
4750.494,55.000,49.800,1,984132.376,153734.841
4751.501,55.000,49.800,1,984158.613,153763.287
4752.499,55.000,49.800,1,984185.652,153760.256
4753.488,55.000,49.800,1,984201.445,153769.040
4754.490,55.000,49.887,1,984226.126,153774.977
4755.503,55.000,49.900,1,984248.431,153793.966
4756.497,55.000,49.900,1,984318.956,153791.442
4757.504,55.000,49.900,1,984328.110,153782.931
4758.502,55.000,49.972,1,984350.293,153808.939
4759.514,55.000,50.000,1,984375.392,153802.900
4760.501,55.000,50.000,1,984396.627,153881.047
4761.498,55.000,50.066,1,984425.123,153880.857
4762.488,55.000,50.100,1,984437.319,153863.515
4763.507,55.000,50.100,1,984453.721,153921.970
4764.502,55.000,50.146,1,984478.403,154046.704
4765.507,55.000,50.200,1,984499.762,153939.554
4766.504,55.000,50.240,1,984499.907,153961.407
4767.495,55.000,50.300,1,984513.344,153976.366
4768.498,55.000,50.327,1,984526.831,153989.764
4769.504,55.000,50.400,1,984542.866,153989.994
4770.502,55.000,50.417,1,984559.468,153987.228
4771.500,55.000,50.500,1,984573.657,154066.619
4772.499,55.000,50.514,1,984579.966,154044.432
4773.485,55.000,50.600,1,984586.804,154059.451
4774.495,55.000,50.608,1,984596.807,154145.376
4775.504,55.000,50.700,1,984600.935,154109.190
4776.504,55.000,50.700,1,984617.814,154138.649
4777.511,55.000,50.794,1,984631.677,154178.709
4778.491,55.000,50.800,1,984640.578,154165.903
4779.498,55.000,50.889,1,984644.796,154227.150
4780.502,55.000,50.900,1,984652.901,154300.366
4781.498,55.000,50.971,1,984672.067,154263.904
4782.497,55.000,51.069,1,984683.393,154244.203
4783.491,55.000,51.100,1,984687.213,154223.739
4784.502,55.000,51.161,1,984708.965,154243.383
4785.501,55.000,51.200,1,984729.039,154376.737
4786.502,55.000,51.246,1,984752.704,154337.848
4787.500,55.000,51.343,1,984779.447,154422.198
4788.493,55.000,51.400,1,984819.878,154447.108
4789.496,55.000,51.440,1,984856.487,154467.900
4790.494,55.000,51.500,1,984899.154,154485.525
4791.497,55.000,51.525,1,984893.376,154547.690
4792.501,55.000,51.623,1,984893.403,154564.786
4793.503,55.000,51.700,1,984937.055,154735.747
4794.501,55.000,51.720,1,985025.881,154774.319
4795.498,55.000,51.809,1,985076.621,154702.865
4796.496,55.000,51.900,1,985159.457,154796.779
4797.486,55.000,51.913,1,985293.483,154801.157
4798.484,55.000,52.000,1,985390.495,154938.342
4799.497,55.000,52.000,1,985510.373,154890.228
4800.495,55.000,52.100,1,985694.034,154817.354
4801.492,55.000,52.100,1,985871.257,154878.677
4802.502,55.000,52.192,1,986057.591,154944.620
4803.508,55.000,52.276,1,986293.034,154935.358
4804.504,55.000,52.300,1,986456.621,155049.977
4805.496,55.000,52.370,1,986755.658,155023.925
4806.501,55.000,52.479,1,986922.039,155094.914
4807.509,55.000,52.500,1,987441.636,155110.293
4808.500,55.000,52.561,1,987604.720,155093.318
4809.501,55.000,52.600,1,988043.967,155132.430
4810.499,55.000,52.656,1,988274.599,155174.717
4811.485,55.000,52.700,1,988666.358,155197.324
4812.501,55.000,52.749,1,989043.446,155220.060
4813.505,55.000,52.850,1,989580.886,155278.776
4814.495,55.000,52.900,1,989921.449,155313.179
4815.492,55.000,52.946,1,990222.430,155239.418
4816.494,55.000,53.031,1,990574.786,155363.839
4817.504,55.000,53.100,1,991144.060,155436.580
4818.497,55.000,53.130,1,991543.797,155437.635
4819.513,55.000,53.200,1,992030.240,155492.704
4820.499,55.000,53.228,1,992440.210,155488.156
4821.500,55.000,53.300,1,992934.478,155511.434
4822.496,55.000,53.322,1,993225.553,155514.660
4823.492,55.000,53.418,1,993674.651,155555.355
4824.492,55.000,53.500,1,994151.081,155482.439
4825.514,55.000,53.511,1,994544.601,155595.882
4826.510,55.000,53.600,1,994981.790,155570.903
4827.496,55.000,53.600,1,995312.616,155649.280
4828.491,55.000,53.691,1,995605.528,155688.887
4829.497,55.000,53.797,1,995900.750,155788.087
4830.473,55.000,53.800,1,996379.365,155736.488
4831.489,55.000,53.887,1,996633.781,155726.350
4832.481,55.000,53.900,1,996942.239,155747.118
4833.503,55.000,53.979,1,997094.079,155815.396
4834.502,55.000,54.000,1,997333.511,155826.360
4835.498,55.000,54.072,1,997580.455,155862.097
4836.499,55.000,54.100,1,997889.674,155870.109
4837.505,55.000,54.169,1,997963.363,155779.766
4838.496,55.000,54.200,1,998072.562,155939.406
4839.497,55.000,54.251,1,998261.062,155918.509
4840.493,55.000,54.300,1,998456.397,155992.411
4841.508,55.000,54.351,1,998635.251,155988.495
4842.516,55.000,54.400,1,998739.276,156008.244
4843.506,55.000,54.440,1,998861.000,156066.414
4844.494,55.000,54.500,1,998976.574,156098.386
4845.496,55.000,54.528,1,999083.600,156073.152
4846.499,55.000,54.600,1,999143.719,156121.092
4847.493,55.000,54.600,1,999255.580,156146.109
4848.489,55.000,54.621,1,999282.208,156141.060
4849.497,55.000,54.700,1,999409.700,156173.040
4850.502,55.000,54.706,1,999472.292,156164.015
4851.494,55.000,54.800,1,999539.850,156203.569
4852.502,55.000,54.800,1,999674.318,156201.311
4853.505,55.000,54.800,1,999690.978,156359.273
4854.497,55.000,54.896,1,999713.112,156315.827
4855.501,55.000,54.900,1,999747.359,156172.825
4856.497,55.000,54.993,1,999786.882,156157.987
4857.498,55.000,55.000,1,999800.589,156192.463
4858.490,55.000,55.000,1,999820.657,156182.749
4859.491,55.000,55.000,1,999799.159,156254.029
4860.501,55.000,55.076,1,999828.943,156219.283
4861.507,55.000,55.100,1,999854.780,156292.088
4862.504,55.000,55.100,1,999863.521,156273.111
4863.504,55.000,55.157,1,999875.031,156281.375
4864.501,55.000,55.200,1,999889.132,156333.972
4865.494,55.000,55.200,1,999894.834,156362.728
4866.500,55.000,55.223,1,999911.871,156332.950
4867.492,55.000,55.300,1,999918.559,156347.520
4868.510,55.000,55.300,1,999931.207,156267.954
4869.504,55.000,55.300,1,999927.227,156333.085
4870.503,55.000,55.316,1,999929.373,156304.107
4871.502,55.000,55.400,1,999937.664,156359.299
4872.495,55.000,55.400,1,999942.829,156378.798
4873.489,55.000,55.400,1,999945.445,156389.472
4874.493,55.000,55.400,1,999948.262,156414.217
4875.497,55.000,55.490,1,999954.237,156383.433
4876.497,55.000,55.500,1,999956.644,156420.274
4877.486,55.000,55.500,1,999957.348,156410.322
4878.497,55.000,55.500,1,999956.682,156419.785
4879.506,55.000,55.500,1,999960.628,156468.656
4880.515,55.000,55.565,1,999963.413,156520.112
4881.508,55.000,55.600,1,999981.996,156507.631
4882.492,55.000,55.600,1,999989.728,156436.772
4883.492,55.000,55.600,1,999991.388,156433.916
4884.495,55.000,55.600,1,999992.922,156506.889
4885.497,55.000,55.600,1,999990.777,156516.888
4886.500,55.000,55.641,1,999991.378,156487.761
4887.501,55.000,55.700,1,999992.403,156485.862
4888.490,55.000,55.700,1,999993.315,156472.403
4889.501,55.000,55.700,1,999995.214,156513.186
4890.482,55.000,55.700,1,999994.816,156566.640
4891.485,55.000,55.700,1,999995.841,156468.405
4892.491,55.000,55.700,1,999987.376,156511.877
4893.485,55.000,55.700,1,999980.072,156485.105
4894.505,55.000,55.800,1,999978.848,156525.971
4895.517,55.000,55.800,1,999977.390,156547.244
4896.508,55.000,55.800,1,999978.170,156511.044
4897.492,55.000,55.800,1,999994.945,156475.736
4898.504,55.000,55.800,1,999985.349,156442.728
4899.500,55.000,55.800,1,999980.490,156427.967
4900.504,55.000,55.800,1,999982.572,156493.439
4901.502,55.000,55.800,1,999978.644,156440.682
4902.506,55.000,55.800,1,999978.407,156476.807
4903.507,55.000,55.800,1,999977.845,156481.617
4904.501,55.000,55.800,1,999978.216,156399.438
4905.502,55.000,55.800,1,999977.324,156468.364
4906.508,55.000,55.800,1,999981.822,156555.214
4907.490,55.000,55.800,1,999981.171,156534.932
4908.506,55.000,55.800,1,999979.363,156586.420
4909.504,55.000,55.800,1,999979.371,156572.646
4910.492,55.000,55.800,1,999979.437,156573.988
4911.488,55.000,55.800,1,999978.067,156579.379
4912.486,55.000,55.800,1,999976.312,156560.182
4913.503,55.000,55.800,1,999978.220,156576.903
4914.502,55.000,55.800,1,999979.437,156546.504
4915.492,55.000,55.800,1,999979.632,156602.070
4916.507,55.000,55.800,1,999974.255,156518.230
4917.501,55.000,55.800,1,999986.335,156540.814
4918.510,55.000,55.798,1,999986.223,156517.558
4919.501,55.000,55.700,1,999983.251,156424.248
4920.494,55.000,55.700,1,999982.998,156467.018
4921.505,55.000,55.700,1,999960.132,156449.812
4922.497,55.000,55.700,1,999954.340,156436.106
4923.511,55.000,55.700,1,999950.249,156493.008
4924.500,55.000,55.631,1,999944.968,156522.167
4925.499,55.000,55.600,1,999938.872,156458.575
4926.498,55.000,55.600,1,999931.120,156348.444
4927.499,55.000,55.600,1,999925.285,156364.981
4928.522,55.000,55.600,1,999916.576,156314.370
4929.511,55.000,55.600,1,999913.758,156321.092
4930.506,55.000,55.565,1,999904.477,156431.002
4931.500,55.000,55.500,1,999881.842,156248.613
4932.500,55.000,55.500,1,999882.092,156273.920
4933.505,55.000,55.500,1,999881.962,156338.068
4934.499,55.000,55.500,1,999868.866,156307.348
4935.510,55.000,55.500,1,999864.135,156223.582
4936.515,55.000,55.500,1,999854.234,156182.417
4937.505,55.000,55.484,1,999839.933,156260.656
4938.500,55.000,55.400,1,999819.946,156234.667
4939.498,55.000,55.400,1,999819.295,156162.337
4940.490,55.000,55.400,1,999811.255,156210.242
4941.493,55.000,55.400,1,999805.434,156224.870
4942.501,55.000,55.400,1,999800.954,156283.627
4943.485,55.000,55.400,1,999782.397,156250.937
4944.483,55.000,55.400,1,999766.749,156206.649
4945.504,55.000,55.320,1,999773.810,156223.371
4946.509,55.000,55.300,1,999714.081,156175.334
4947.497,55.000,55.300,1,999680.829,156192.970
4948.484,55.000,55.300,1,999691.138,156103.431
4949.516,55.000,55.300,1,999714.030,156136.530
4950.508,55.000,55.300,1,999699.497,156160.668
4951.492,55.000,55.300,1,999681.190,156146.150
4952.496,55.000,55.243,1,999669.450,156144.129
4953.488,55.000,55.200,1,999613.676,156112.137
4954.508,55.000,55.200,1,999613.474,156054.599
4955.504,55.000,55.200,1,999598.058,156093.643
4956.505,55.000,55.200,1,999561.668,155981.387
4957.492,55.000,55.200,1,999525.645,156163.536
4958.484,55.000,55.185,1,999658.471,156055.027
4959.498,55.000,55.100,1,999638.905,156052.796
4960.506,55.000,55.100,1,999612.085,156159.477
4961.504,55.000,55.100,1,999621.923,156195.797
4962.507,55.000,55.100,1,999580.964,156189.703
4963.514,55.000,55.100,1,999562.531,156063.634
4964.501,55.000,55.096,1,999609.861,156030.293
4965.494,55.000,55.000,1,999503.617,156012.423
4966.501,55.000,55.000,1,999496.679,155925.290
4967.485,55.000,55.000,1,999484.239,155979.086
4968.491,55.000,55.000,1,999244.435,155960.626
4969.515,55.000,55.000,1,999074.925,155964.562
4970.510,55.000,55.000,1,999036.518,156046.475
4971.502,55.000,54.916,1,999024.835,155962.073
4972.509,55.000,54.900,1,998949.046,155891.646
4973.503,55.000,54.900,1,998903.017,155982.663
4974.507,55.000,54.900,1,998880.966,156027.985
4975.495,55.000,54.900,1,998890.355,156100.235
4976.485,55.000,54.900,1,998848.617,156059.195
4977.481,55.000,54.853,1,999235.258,156009.030
4978.486,55.000,54.800,1,999133.501,155989.720
4979.507,55.000,54.800,1,999107.135,155978.006
4980.495,55.000,54.800,1,999095.051,155971.710
4981.498,55.000,54.800,1,999040.060,155957.336
4982.507,55.000,54.800,1,998962.133,155971.260
4983.493,55.000,54.772,1,998907.864,155966.237
